LastName,FirstName,DateOfBirth,IdStr,Season,Age,EndTeam,MainPos,IsCenter,IsLeftWing,IsRightWing,Country,IsCanadian,IsAmerican,IsSwedish,IsRussian,IsCzech,IsFinnish,GamesPlayed,Goals,GoalsPerGame,Assists,AssistsPerGame,ShirtNumber,ShirtNumberLargerThanForty,GoalsPredictedLassoModel
Hanzal,Martin,1987-02-20,Hanzal_Martin_1987-02-20,2015-16,28,ARI,C,1,0,0,CZE,0,0,0,0,1,0,64,13,0.203125,28,0.4375,11.0,0,14.7623563487
Harrington,Scott,1993-03-10,Harrington_Scott_1993-03-10,2015-16,22,TOR,D,0,0,0,CAN,1,0,0,0,0,0,15,0,0.0,1,0.0666666666667,36.0,0,0.0
Hartnell,Scott,1982-04-18,Hartnell_Scott_1982-04-18,2015-16,33,CBJ,LW,0,1,0,CAN,1,0,0,0,0,0,79,23,0.291139240506,26,0.329113924051,43.0,1,16.2014305972
Hathaway,Garnet,1991-11-23,Hathaway_Garnet_1991-11-23,2015-16,24,CGY,RW,0,0,1,USA,0,1,0,0,0,0,14,0,0.0,3,0.214285714286,64.0,1,2.65698192623
Haula,Erik,1991-03-23,Haula_Erik_1991-03-23,2015-16,24,MIN,C,1,0,0,FIN,0,0,0,0,0,1,76,14,0.184210526316,20,0.263157894737,56.0,1,10.2823947239
Hayes,Jimmy,1989-11-21,Hayes_Jimmy_1989-11-21,2015-16,26,BOS,RW,0,0,1,USA,0,1,0,0,0,0,75,13,0.173333333333,16,0.213333333333,11.0,0,12.0203936284
Hayes,Kevin,1992-05-08,Hayes_Kevin_1992-05-08,2015-16,23,NYR,RW,0,0,1,USA,0,1,0,0,0,0,79,14,0.177215189873,22,0.278481012658,13.0,0,13.7145182569
Hedman,Victor,1990-12-18,Hedman_Victor_1990-12-18,2015-16,25,TBL,D,0,0,0,SWE,0,0,1,0,0,0,78,10,0.128205128205,37,0.474358974359,77.0,1,11.8713145737
Helgeson,Seth,1990-10-08,Helgeson_Seth_1990-10-08,2015-16,25,NJD,D,0,0,0,USA,0,1,0,0,0,0,19,0,0.0,1,0.0526315789474,39.0,0,0.0
Helm,Darren,1987-01-21,Helm_Darren_1987-01-21,2015-16,28,DET,C,1,0,0,CAN,1,0,0,0,0,0,77,13,0.168831168831,13,0.168831168831,43.0,1,10.7358038851
Hemsky,Ales,1983-08-13,Hemsky_Ales_1983-08-13,2015-16,32,DAL,RW,0,0,1,CZE,0,0,0,0,1,0,75,13,0.173333333333,26,0.346666666667,83.0,1,12.6720138786
Hendricks,Matt,1981-06-17,Hendricks_Matt_1981-06-17,2015-16,34,EDM,LW,0,1,0,USA,0,1,0,0,0,0,68,5,0.0735294117647,7,0.102941176471,23.0,0,3.34159490085
Henrique,Adam,1990-02-06,Henrique_Adam_1990-02-06,2015-16,25,NJD,C,1,0,0,CAN,1,0,0,0,0,0,80,30,0.375,20,0.25,14.0,0,21.4067676389
Hertl,Tomas,1993-11-12,Hertl_Tomas_1993-11-12,2015-16,22,SJS,C,1,0,0,CZE,0,0,0,0,1,0,81,21,0.259259259259,25,0.308641975309,48.0,1,18.3856127719
Hickey,Thomas,1989-02-08,Hickey_Thomas_1989-02-08,2015-16,26,NYI,D,0,0,0,CAN,1,0,0,0,0,0,62,6,0.0967741935484,12,0.193548387097,14.0,0,5.38600011773
Higgins,Chris,1983-06-02,Higgins_Chris_1983-06-02,2015-16,32,VAN,LW,0,1,0,USA,0,1,0,0,0,0,33,3,0.0909090909091,1,0.030303030303,20.0,0,2.58807031288
Hjalmarsson,Niklas,1987-06-06,Hjalmarsson_Niklas_1987-06-06,2015-16,28,CHI,D,0,0,0,SWE,0,0,1,0,0,0,81,2,0.0246913580247,22,0.271604938272,4.0,0,4.40247686411
Hodgson,Cody,1990-02-18,Hodgson_Cody_1990-02-18,2015-16,25,NSH,C,1,0,0,CAN,1,0,0,0,0,0,39,3,0.0769230769231,5,0.128205128205,11.0,0,5.28369720521
Hoffman,Mike,1989-11-24,Hoffman_Mike_1989-11-24,2015-16,26,OTT,LW,0,1,0,CAN,1,0,0,0,0,0,78,29,0.371794871795,30,0.384615384615,68.0,1,22.0466649466
Holden,Nick,1987-05-15,Holden_Nick_1987-05-15,2015-16,28,COL,D,0,0,0,CAN,1,0,0,0,0,0,82,6,0.0731707317073,16,0.19512195122,2.0,0,4.60482456783
Holland,Peter,1991-01-14,Holland_Peter_1991-01-14,2015-16,24,TOR,C,1,0,0,CAN,1,0,0,0,0,0,65,9,0.138461538462,18,0.276923076923,24.0,0,10.7174881789
Holzer,Korbinian,1988-02-16,Holzer_Korbinian_1988-02-16,2015-16,27,ANA,D,0,0,0,DEU,0,0,0,0,0,0,29,0,0.0,3,0.103448275862,5.0,0,0.0
Horcoff,Shawn,1978-09-17,Horcoff_Shawn_1978-09-17,2015-16,37,ANA,C,1,0,0,CAN,1,0,0,0,0,0,59,6,0.101694915254,9,0.152542372881,22.0,0,4.43739737933
Hornqvist,Patric,1987-01-01,Hornqvist_Patric_1987-01-01,2015-16,28,PIT,RW,0,0,1,SWE,0,0,1,0,0,0,82,22,0.268292682927,29,0.353658536585,72.0,1,18.9222741498
Horvat,Bo,1995-04-05,Horvat_Bo_1995-04-05,2015-16,20,VAN,C,1,0,0,CAN,1,0,0,0,0,0,82,16,0.19512195122,24,0.292682926829,53.0,1,15.2726210748
Hossa,Marian,1979-01-12,Hossa_Marian_1979-01-12,2015-16,36,CHI,RW,0,0,1,SVK,0,0,0,0,0,0,64,13,0.203125,20,0.3125,81.0,1,11.6742529741
Howden,Quinton,1992-01-21,Howden_Quinton_1992-01-21,2015-16,23,FLA,C,1,0,0,CAN,1,0,0,0,0,0,58,6,0.103448275862,5,0.0862068965517,42.0,1,7.50929704662
Huberdeau,Jonathan,1993-06-04,Huberdeau_Jonathan_1993-06-04,2015-16,22,FLA,LW,0,1,0,CAN,1,0,0,0,0,0,76,20,0.263157894737,39,0.513157894737,11.0,0,19.0874360059
Hudler,Jiri,1984-01-04,Hudler_Jiri_1984-01-04,2015-16,31,FLA,RW,0,0,1,CZE,0,0,0,0,1,0,72,16,0.222222222222,30,0.416666666667,24.0,0,15.448840331
Hunwick,Matt,1985-05-21,Hunwick_Matt_1985-05-21,2015-16,30,TOR,D,0,0,0,USA,0,1,0,0,0,0,60,2,0.0333333333333,8,0.133333333333,2.0,0,0.893038475466
Hutton,Ben,1993-04-20,Hutton_Ben_1993-04-20,2015-16,22,VAN,D,0,0,0,CAN,1,0,0,0,0,0,75,1,0.0133333333333,24,0.32,27.0,0,4.33594275302
Hyman,Zach,1992-06-09,Hyman_Zach_1992-06-09,2015-16,23,TOR,C,1,0,0,CAN,1,0,0,0,0,0,16,4,0.25,2,0.125,11.0,0,12.652230486
Iginla,Jarome,1977-07-01,Iginla_Jarome_1977-07-01,2015-16,38,COL,RW,0,0,1,CAN,1,0,0,0,0,0,82,22,0.268292682927,25,0.30487804878,12.0,0,14.4871726129
Jackman,Barret,1981-03-05,Jackman_Barret_1981-03-05,2015-16,34,NSH,D,0,0,0,CAN,1,0,0,0,0,0,73,1,0.013698630137,4,0.0547945205479,5.0,0,0.0
Jagr,Jaromir,1972-02-15,Jagr_Jaromir_1972-02-15,2015-16,43,FLA,RW,0,0,1,CZE,0,0,0,0,1,0,79,27,0.341772151899,39,0.493670886076,68.0,1,19.1100119118
Janmark,Mattias,1992-12-08,Janmark_Mattias_1992-12-08,2015-16,23,DAL,C,1,0,0,SWE,0,0,1,0,0,0,73,15,0.205479452055,14,0.191780821918,13.0,0,14.7264036817
Jarnkrok,Calle,1991-09-25,Jarnkrok_Calle_1991-09-25,2015-16,24,NSH,C,1,0,0,SWE,0,0,1,0,0,0,81,16,0.197530864198,14,0.172839506173,19.0,0,14.242357952
Jaskin,Dmitrij,1993-03-23,Jaskin_Dmitrij_1993-03-23,2015-16,22,STL,RW,0,0,1,RUS,0,0,0,1,0,0,65,4,0.0615384615385,9,0.138461538462,23.0,0,7.90588746226
Jenner,Boone,1993-06-15,Jenner_Boone_1993-06-15,2015-16,22,CBJ,C,1,0,0,CAN,1,0,0,0,0,0,82,30,0.365853658537,19,0.231707317073,38.0,0,21.6320600539
Johansen,Ryan,1992-07-31,Johansen_Ryan_1992-07-31,2015-16,23,NSH,C,1,0,0,CAN,1,0,0,0,0,0,80,14,0.175,46,0.575,92.0,1,16.2882497687
Johansson,Marcus,1990-10-06,Johansson_Marcus_1990-10-06,2015-16,25,WSH,LW,0,1,0,SWE,0,0,1,0,0,0,74,17,0.22972972973,29,0.391891891892,90.0,1,17.1015689018
Johns,Stephen,1992-04-18,Johns_Stephen_1992-04-18,2015-16,23,DAL,D,0,0,0,USA,0,1,0,0,0,0,14,1,0.0714285714286,2,0.142857142857,28.0,0,2.67958362328
Johnson,Erik,1988-03-21,Johnson_Erik_1988-03-21,2015-16,27,COL,D,0,0,0,USA,0,1,0,0,0,0,73,11,0.150684931507,16,0.219178082192,6.0,0,8.22650291147
Johnson,Jack,1987-01-13,Johnson_Jack_1987-01-13,2015-16,28,CBJ,D,0,0,0,USA,0,1,0,0,0,0,60,6,0.1,8,0.133333333333,7.0,0,4.38054052178
Johnson,Tyler,1990-07-29,Johnson_Tyler_1990-07-29,2015-16,25,TBL,C,1,0,0,USA,0,1,0,0,0,0,69,14,0.202898550725,24,0.347826086957,9.0,0,14.2046700005
Jokinen,Jussi,1983-04-01,Jokinen_Jussi_1983-04-01,2015-16,32,FLA,LW,0,1,0,FIN,0,0,0,0,0,1,81,18,0.222222222222,42,0.518518518519,36.0,0,12.0260990097
Jokipakka,Jyrki,1991-08-20,Jokipakka_Jyrki_1991-08-20,2015-16,24,CGY,D,0,0,0,FIN,0,0,0,0,0,1,58,2,0.0344827586207,10,0.172413793103,3.0,0,0.0
Jones,David,1984-08-10,Jones_David_1984-08-10,2015-16,31,MIN,RW,0,0,1,CAN,1,0,0,0,0,0,75,11,0.146666666667,7,0.0933333333333,12.0,0,8.43076188931
Jones,Seth,1994-10-03,Jones_Seth_1994-10-03,2015-16,21,CBJ,D,0,0,0,USA,0,1,0,0,0,0,81,3,0.037037037037,28,0.345679012346,3.0,0,6.12240979461
Jooris,Josh,1990-07-14,Jooris_Josh_1990-07-14,2015-16,25,CGY,C,1,0,0,CAN,1,0,0,0,0,0,59,4,0.0677966101695,9,0.152542372881,16.0,0,5.86527160282
Jordan,Michal,1990-07-17,Jordan_Michal_1990-07-17,2015-16,25,CAR,D,0,0,0,CZE,0,0,0,0,1,0,36,1,0.0277777777778,0,0.0,47.0,1,0.511251600089
Josefson,Jacob,1991-03-02,Josefson_Jacob_1991-03-02,2015-16,24,NJD,C,1,0,0,SWE,0,0,1,0,0,0,58,4,0.0689655172414,10,0.172413793103,16.0,0,7.5917132245
Josi,Roman,1990-06-01,Josi_Roman_1990-06-01,2015-16,25,NSH,D,0,0,0,CHE,0,0,0,0,0,0,81,14,0.172839506173,47,0.58024691358,59.0,1,13.7420723147
Jurco,Tomas,1992-12-28,Jurco_Tomas_1992-12-28,2015-16,23,DET,RW,0,0,1,SVK,0,0,0,0,0,0,44,4,0.0909090909091,2,0.0454545454545,26.0,0,6.2572853388
Kadri,Nazem,1990-10-06,Kadri_Nazem_1990-10-06,2015-16,25,TOR,C,1,0,0,CAN,1,0,0,0,0,0,76,17,0.223684210526,28,0.368421052632,43.0,1,15.8328638557
Kalinin,Sergey,1991-03-17,Kalinin_Sergey_1991-03-17,2015-16,24,NJD,C,1,0,0,RUS,0,0,0,1,0,0,78,8,0.102564102564,7,0.0897435897436,51.0,1,9.04209747986
Kampfer,Steven,1988-09-24,Kampfer_Steven_1988-09-24,2015-16,27,FLA,D,0,0,0,USA,0,1,0,0,0,0,47,0,0.0,4,0.0851063829787,3.0,0,0.0
Kane,Evander,1991-08-02,Kane_Evander_1991-08-02,2015-16,24,BUF,LW,0,1,0,CAN,1,0,0,0,0,0,65,20,0.307692307692,15,0.230769230769,9.0,0,17.4470274406
Kane,Patrick,1988-11-19,Kane_Patrick_1988-11-19,2015-16,27,CHI,RW,0,0,1,USA,0,1,0,0,0,0,82,46,0.560975609756,60,0.731707317073,88.0,1,34.7064193939
Karlsson,Erik,1990-05-31,Karlsson_Erik_1990-05-31,2015-16,25,OTT,D,0,0,0,SWE,0,0,1,0,0,0,82,16,0.19512195122,66,0.80487804878,65.0,1,18.2292584151
Karlsson,Melker,1990-07-18,Karlsson_Melker_1990-07-18,2015-16,25,SJS,C,1,0,0,SWE,0,0,1,0,0,0,65,10,0.153846153846,9,0.138461538462,68.0,1,11.325993386
Karlsson,William,1993-01-08,Karlsson_William_1993-01-08,2015-16,22,CBJ,C,1,0,0,SWE,0,0,1,0,0,0,81,9,0.111111111111,11,0.135802469136,25.0,0,10.4923859205
Kassian,Zack,1991-01-24,Kassian_Zack_1991-01-24,2015-16,24,EDM,RW,0,0,1,CAN,1,0,0,0,0,0,36,3,0.0833333333333,5,0.138888888889,44.0,1,6.50327492803
Keith,Duncan,1983-07-16,Keith_Duncan_1983-07-16,2015-16,32,CHI,D,0,0,0,CAN,1,0,0,0,0,0,67,9,0.134328358209,34,0.507462686567,2.0,0,8.82604219392
Kelly,Chris,1980-11-11,Kelly_Chris_1980-11-11,2015-16,35,BOS,C,1,0,0,CAN,1,0,0,0,0,0,11,2,0.181818181818,0,0.0,23.0,0,5.23823508385
Kemppainen,Joonas,1988-04-07,Kemppainen_Joonas_1988-04-07,2015-16,27,BOS,C,1,0,0,FIN,0,0,0,0,0,1,44,2,0.0454545454545,3,0.0681818181818,41.0,1,0.212347966451
Kennedy,Tyler,1986-07-15,Kennedy_Tyler_1986-07-15,2015-16,29,NJD,C,1,0,0,CAN,1,0,0,0,0,0,50,3,0.06,13,0.26,48.0,1,5.46152533865
Kero,Tanner,1992-07-24,Kero_Tanner_1992-07-24,2015-16,23,CHI,C,1,0,0,USA,0,1,0,0,0,0,17,1,0.0588235294118,2,0.117647058824,67.0,1,4.25855887264
Kesler,Ryan,1984-08-31,Kesler_Ryan_1984-08-31,2015-16,31,ANA,C,1,0,0,USA,0,1,0,0,0,0,79,21,0.26582278481,32,0.405063291139,17.0,0,16.48876992
Kessel,Phil,1987-10-02,Kessel_Phil_1987-10-02,2015-16,28,PIT,RW,0,0,1,USA,0,1,0,0,0,0,82,26,0.317073170732,33,0.40243902439,81.0,1,20.3130566782
Khaira,Jujhar,1994-08-13,Khaira_Jujhar_1994-08-13,2015-16,21,EDM,LW,0,1,0,CAN,1,0,0,0,0,0,15,0,0.0,2,0.133333333333,54.0,1,1.75545365309
Killorn,Alex,1989-09-14,Killorn_Alex_1989-09-14,2015-16,26,TBL,C,1,0,0,CAN,1,0,0,0,0,0,81,14,0.172839506173,26,0.320987654321,17.0,0,12.8018522216
Kindl,Jakub,1987-02-10,Kindl_Jakub_1987-02-10,2015-16,28,FLA,D,0,0,0,CZE,0,0,0,0,1,0,44,2,0.0454545454545,6,0.136363636364,46.0,1,2.19037450242
King,Dwight,1989-07-05,King_Dwight_1989-07-05,2015-16,26,LAK,LW,0,1,0,CAN,1,0,0,0,0,0,47,7,0.148936170213,6,0.127659574468,74.0,1,8.37301185674
Klefbom,Oscar,1993-07-20,Klefbom_Oscar_1993-07-20,2015-16,22,EDM,D,0,0,0,SWE,0,0,1,0,0,0,30,4,0.133333333333,8,0.266666666667,77.0,1,9.01426708554
Klein,Kevin,1984-12-13,Klein_Kevin_1984-12-13,2015-16,31,NYR,D,0,0,0,CAN,1,0,0,0,0,0,69,9,0.130434782609,17,0.246376811594,8.0,0,6.44497688497
Klingberg,John,1992-08-14,Klingberg_John_1992-08-14,2015-16,23,DAL,D,0,0,0,SWE,0,0,1,0,0,0,76,10,0.131578947368,48,0.631578947368,3.0,0,13.7310552022
Klinkhammer,Rob,1986-08-12,Klinkhammer_Rob_1986-08-12,2015-16,29,EDM,LW,0,1,0,CAN,1,0,0,0,0,0,14,1,0.0714285714286,0,0.0,12.0,0,1.43886495588
Knight,Corban,1990-09-10,Knight_Corban_1990-09-10,2015-16,25,FLA,C,1,0,0,CAN,1,0,0,0,0,0,20,2,0.1,5,0.25,53.0,1,7.01171806336
Koivu,Mikko,1983-03-12,Koivu_Mikko_1983-03-12,2015-16,32,MIN,C,1,0,0,FIN,0,0,0,0,0,1,82,17,0.207317073171,39,0.475609756098,9.0,0,11.4067175647
Komarov,Leo,1987-01-23,Komarov_Leo_1987-01-23,2015-16,28,TOR,C,1,0,0,EST,0,0,0,0,0,0,67,19,0.283582089552,17,0.253731343284,47.0,1,16.3360268696
Kopitar,Anze,1987-08-24,Kopitar_Anze_1987-08-24,2015-16,28,LAK,C,1,0,0,SVN,0,0,0,0,0,0,81,25,0.308641975309,49,0.604938271605,11.0,0,21.1612594843
Korpikoski,Lauri,1986-07-28,Korpikoski_Lauri_1986-07-28,2015-16,29,EDM,LW,0,1,0,FIN,0,0,0,0,0,1,71,10,0.140845070423,12,0.169014084507,28.0,0,5.34553640031
Kostka,Michael,1985-11-28,Kostka_Michael_1985-11-28,2015-16,30,OTT,D,0,0,0,CAN,1,0,0,0,0,0,15,0,0.0,1,0.0666666666667,21.0,0,0.0
Kreider,Chris,1991-04-30,Kreider_Chris_1991-04-30,2015-16,24,NYR,LW,0,1,0,USA,0,1,0,0,0,0,79,21,0.26582278481,22,0.278481012658,20.0,0,16.5567769276
Krejci,David,1986-04-28,Krejci_David_1986-04-28,2015-16,29,BOS,C,1,0,0,CZE,0,0,0,0,1,0,72,17,0.236111111111,46,0.638888888889,46.0,1,18.4809652131
Kronwall,Niklas,1981-01-12,Kronwall_Niklas_1981-01-12,2015-16,34,DET,D,0,0,0,SWE,0,0,1,0,0,0,64,3,0.046875,23,0.359375,55.0,1,4.36101707355
Krug,Torey,1991-04-12,Krug_Torey_1991-04-12,2015-16,24,BOS,D,0,0,0,USA,0,1,0,0,0,0,81,4,0.0493827160494,40,0.493827160494,47.0,1,7.60383758637
Kruger,Marcus,1990-05-27,Kruger_Marcus_1990-05-27,2015-16,25,CHI,C,1,0,0,SWE,0,0,1,0,0,0,41,0,0.0,4,0.0975609756098,22.0,0,2.87952072675
Kucherov,Nikita,1993-06-17,Kucherov_Nikita_1993-06-17,2015-16,22,TBL,RW,0,0,1,RUS,0,0,0,1,0,0,77,30,0.38961038961,36,0.467532467532,86.0,1,26.5173784898
Kuhnhackl,Tom,1992-01-21,Kuhnhackl_Tom_1992-01-21,2015-16,23,PIT,RW,0,0,1,DEU,0,0,0,0,0,0,42,5,0.119047619048,10,0.238095238095,34.0,0,9.31108203994
Kulemin,Nikolay,1986-07-14,Kulemin_Nikolay_1986-07-14,2015-16,29,NYI,LW,0,1,0,RUS,0,0,0,1,0,0,81,9,0.111111111111,13,0.16049382716,86.0,1,8.56690842526
Kulikov,Dmitry,1990-10-29,Kulikov_Dmitry_1990-10-29,2015-16,25,FLA,D,0,0,0,RUS,0,0,0,1,0,0,74,1,0.0135135135135,16,0.216216216216,7.0,0,3.59186699225
Kunitz,Chris,1979-09-26,Kunitz_Chris_1979-09-26,2015-16,36,PIT,LW,0,1,0,CAN,1,0,0,0,0,0,80,17,0.2125,23,0.2875,14.0,0,11.3347574214
Kuznetsov,Evgeny,1992-05-19,Kuznetsov_Evgeny_1992-05-19,2015-16,23,WSH,C,1,0,0,RUS,0,0,0,1,0,0,82,20,0.243902439024,57,0.69512195122,92.0,1,21.6510635674
Ladd,Andrew,1985-12-12,Ladd_Andrew_1985-12-12,2015-16,30,CHI,LW,0,1,0,CAN,1,0,0,0,0,0,78,25,0.320512820513,21,0.269230769231,16.0,0,17.4113625444
Laich,Brooks,1983-06-23,Laich_Brooks_1983-06-23,2015-16,32,TOR,C,1,0,0,CAN,1,0,0,0,0,0,81,2,0.0246913580247,12,0.148148148148,23.0,0,2.99599663715
Lander,Anton,1991-04-24,Lander_Anton_1991-04-24,2015-16,24,EDM,C,1,0,0,SWE,0,0,1,0,0,0,61,1,0.016393442623,2,0.0327868852459,51.0,1,4.22123198647
Landeskog,Gabriel,1992-11-23,Landeskog_Gabriel_1992-11-23,2015-16,23,COL,LW,0,1,0,SWE,0,0,1,0,0,0,75,20,0.266666666667,33,0.44,92.0,1,19.7567206061
Larkin,Dylan,1996-07-30,Larkin_Dylan_1996-07-30,2015-16,19,DET,C,1,0,0,USA,0,1,0,0,0,0,80,23,0.2875,22,0.275,71.0,1,19.4227367945
Larsson,Adam,1992-11-12,Larsson_Adam_1992-11-12,2015-16,23,NJD,D,0,0,0,SWE,0,0,1,0,0,0,82,3,0.0365853658537,15,0.182926829268,5.0,0,5.34583968315
Larsson,Johan,1992-07-25,Larsson_Johan_1992-07-25,2015-16,23,BUF,LW,0,1,0,SWE,0,0,1,0,0,0,74,10,0.135135135135,7,0.0945945945946,22.0,0,10.234427383
Latta,Michael,1991-05-25,Latta_Michael_1991-05-25,2015-16,24,WSH,C,1,0,0,CAN,1,0,0,0,0,0,43,3,0.0697674418605,4,0.093023255814,46.0,1,5.24888041504
Laughton,Scott,1994-05-30,Laughton_Scott_1994-05-30,2015-16,21,PHI,C,1,0,0,CAN,1,0,0,0,0,0,71,7,0.0985915492958,14,0.197183098592,21.0,0,9.11854374164
Lazar,Curtis,1995-02-02,Lazar_Curtis_1995-02-02,2015-16,20,OTT,RW,0,0,1,CAN,1,0,0,0,0,0,76,6,0.0789473684211,14,0.184210526316,27.0,0,9.01057984241
Lecavalier,Vincent,1980-04-21,Lecavalier_Vincent_1980-04-21,2015-16,35,LAK,C,1,0,0,CAN,1,0,0,0,0,0,49,10,0.204081632653,8,0.163265306122,44.0,1,9.48594652244
Leddy,Nick,1991-03-20,Leddy_Nick_1991-03-20,2015-16,24,NYI,D,0,0,0,USA,0,1,0,0,0,0,81,5,0.0617283950617,35,0.432098765432,2.0,0,7.33079053913
Lee,Anders,1990-07-03,Lee_Anders_1990-07-03,2015-16,25,NYI,LW,0,1,0,USA,0,1,0,0,0,0,80,15,0.1875,21,0.2625,27.0,0,12.6745200198
Legwand,David,1980-08-17,Legwand_David_1980-08-17,2015-16,35,BUF,C,1,0,0,USA,0,1,0,0,0,0,79,5,0.0632911392405,9,0.113924050633,17.0,0,3.58576083888
Lehtera,Jori,1987-12-23,Lehtera_Jori_1987-12-23,2015-16,28,STL,C,1,0,0,FIN,0,0,0,0,0,1,79,9,0.113924050633,25,0.316455696203,12.0,0,6.53959718976
Leivo,Josh,1993-05-26,Leivo_Josh_1993-05-26,2015-16,22,TOR,LW,0,1,0,CAN,1,0,0,0,0,0,12,5,0.416666666667,0,0.0,32.0,0,18.597935824
Lessio,Lucas,1993-01-23,Lessio_Lucas_1993-01-23,2015-16,22,MTL,LW,0,1,0,CAN,1,0,0,0,0,0,12,1,0.0833333333333,1,0.0833333333333,53.0,1,4.65662631837
Letang,Kris,1987-04-24,Letang_Kris_1987-04-24,2015-16,28,PIT,D,0,0,0,CAN,1,0,0,0,0,0,71,16,0.225352112676,51,0.718309859155,58.0,1,16.3225385298
Letestu,Mark,1985-02-04,Letestu_Mark_1985-02-04,2015-16,30,EDM,C,1,0,0,CAN,1,0,0,0,0,0,82,10,0.121951219512,15,0.182926829268,55.0,1,8.46289172305
Lewis,Trevor,1987-01-08,Lewis_Trevor_1987-01-08,2015-16,28,LAK,C,1,0,0,USA,0,1,0,0,0,0,75,8,0.106666666667,8,0.106666666667,22.0,0,7.03482836612
Liles,John-Michael,1980-11-25,Liles_John-Michael_1980-11-25,2015-16,35,BOS,D,0,0,0,USA,0,1,0,0,0,0,81,6,0.0740740740741,15,0.185185185185,26.0,0,2.78994491107
Lindberg,Oscar,1991-10-29,Lindberg_Oscar_1991-10-29,2015-16,24,NYR,C,1,0,0,SWE,0,0,1,0,0,0,68,13,0.191176470588,15,0.220588235294,24.0,0,13.9276558278
Lindbohm,Petteri,1993-09-23,Lindbohm_Petteri_1993-09-23,2015-16,22,STL,D,0,0,0,FIN,0,0,0,0,0,1,10,0,0.0,0,0.0,48.0,1,0.0
Lindholm,Elias,1994-12-02,Lindholm_Elias_1994-12-02,2015-16,21,CAR,C,1,0,0,SWE,0,0,1,0,0,0,82,11,0.134146341463,28,0.341463414634,16.0,0,13.8022515683
Lindholm,Hampus,1994-01-20,Lindholm_Hampus_1994-01-20,2015-16,21,ANA,D,0,0,0,SWE,0,0,1,0,0,0,80,10,0.125,18,0.225,47.0,1,10.3724876151
Little,Bryan,1987-11-12,Little_Bryan_1987-11-12,2015-16,28,WPG,C,1,0,0,CAN,1,0,0,0,0,0,57,17,0.298245614035,25,0.438596491228,18.0,0,18.176437916
Lovejoy,Ben,1984-02-20,Lovejoy_Ben_1984-02-20,2015-16,31,PIT,D,0,0,0,USA,0,1,0,0,0,0,66,4,0.0606060606061,6,0.0909090909091,12.0,0,1.68870621491
Lowry,Adam,1993-03-29,Lowry_Adam_1993-03-29,2015-16,22,WPG,C,1,0,0,USA,0,1,0,0,0,0,74,7,0.0945945945946,10,0.135135135135,17.0,0,8.20572376745
Lucic,Milan,1988-06-07,Lucic_Milan_1988-06-07,2015-16,27,LAK,LW,0,1,0,CAN,1,0,0,0,0,0,81,20,0.246913580247,35,0.432098765432,17.0,0,16.532140885
Lupul,Joffrey,1983-09-23,Lupul_Joffrey_1983-09-23,2015-16,32,TOR,LW,0,1,0,CAN,1,0,0,0,0,0,46,11,0.239130434783,3,0.0652173913043,19.0,0,10.0778190355
Maatta,Olli,1994-08-22,Maatta_Olli_1994-08-22,2015-16,21,PIT,D,0,0,0,FIN,0,0,0,0,0,1,67,6,0.089552238806,13,0.194029850746,3.0,0,3.48120643166
MacDonald,Andrew,1986-09-07,MacDonald_Andrew_1986-09-07,2015-16,29,PHI,D,0,0,0,CAN,1,0,0,0,0,0,28,1,0.0357142857143,7,0.25,47.0,1,1.39593032175
MacKenzie,Derek,1981-06-11,MacKenzie_Derek_1981-06-11,2015-16,34,FLA,C,1,0,0,CAN,1,0,0,0,0,0,64,6,0.09375,7,0.109375,17.0,0,4.58926586871
MacKinnon,Nathan,1995-09-01,MacKinnon_Nathan_1995-09-01,2015-16,20,COL,C,1,0,0,CAN,1,0,0,0,0,0,72,21,0.291666666667,31,0.430555555556,29.0,0,20.3374015537
Malkin,Evgeni,1986-07-31,Malkin_Evgeni_1986-07-31,2015-16,29,PIT,C,1,0,0,RUS,0,0,0,1,0,0,57,27,0.473684210526,31,0.543859649123,71.0,1,28.0912422151
Malone,Brad,1989-05-20,Malone_Brad_1989-05-20,2015-16,26,CAR,C,1,0,0,CAN,1,0,0,0,0,0,57,2,0.0350877192982,4,0.0701754385965,24.0,0,3.27655930159
Manning,Brandon,1990-06-04,Manning_Brandon_1990-06-04,2015-16,25,PHI,D,0,0,0,CAN,1,0,0,0,0,0,56,1,0.0178571428571,6,0.107142857143,23.0,0,1.02247118635
Manson,Josh,1991-10-07,Manson_Josh_1991-10-07,2015-16,24,ANA,D,0,0,0,USA,0,1,0,0,0,0,71,5,0.0704225352113,10,0.140845070423,42.0,1,4.75392205136
Mantha,Anthony,1994-09-16,Mantha_Anthony_1994-09-16,2015-16,21,DET,RW,0,0,1,CAN,1,0,0,0,0,0,10,2,0.2,1,0.1,39.0,0,10.8938865631
Marchand,Brad,1988-05-11,Marchand_Brad_1988-05-11,2015-16,27,BOS,LW,0,1,0,CAN,1,0,0,0,0,0,77,37,0.480519480519,24,0.311688311688,63.0,1,25.9424325661
Marchenko,Alexey,1992-01-02,Marchenko_Alexey_1992-01-02,2015-16,23,DET,D,0,0,0,RUS,0,0,0,1,0,0,66,2,0.030303030303,9,0.136363636364,47.0,1,3.99284346542
Marchessault,Jonathan,1990-12-27,Marchessault_Jonathan_1990-12-27,2015-16,25,TBL,C,1,0,0,CAN,1,0,0,0,0,0,45,7,0.155555555556,11,0.244444444444,81.0,1,10.3993810479
